,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTAG,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,GBA,GBD,GBH,IWA,IWD,IWH,LBA,LBD,LBH,PSA,PSD,PSH,SBA,SBD,SBH,SJA,SJD,SJH,VCA,VCD,VCH,WHA,WHD,WHH,matchID,Season,HomeTeamDay,AwayTeamDay,ones,HomeTeamHomeDay,AwayTeamAwayDay,HW,AW,D,HR,AR,ordinalHR,1_last_HTR,2_last_HTR,3_last_HTR,1_last_ATR,2_last_ATR,3_last_ATR,1_last_HTHR,2_last_HTHR,1_last_ATAR,2_last_ATAR,HTW_rate,ATW_rate,HTD_rate,ATD_rate,7_HTW_rate,12_HTW_rate,7_ATW_rate,12_ATW_rate,7_HTD_rate,12_HTD_rate,7_ATD_rate,12_ATD_rate,5_HTHW_rate,5_ATAW_rate,HTHW_rate,HTHD_rate,ATAW_rate,ATAD_rate,7_HTL_rate,12_HTL_rate,7_ATL_rate,12_ATL_rate,HTL_rate,ATL_rate,HTHL_rate,ATAL_rate
1302,2011-12-21,QPR,Sunderland,2,3,A,1,2.88,3.3,2.5,3.0,3.25,2.38,2.9,3.25,2.4,2.9,3.3,2.35,3.0,3.2,2.2,3.1,3.4,2.25,,,,2.9,3.3,2.35,3.0,3.3,2.4,3.0,3.3,2.5,2.9,3.3,2.38,1302,2011,17,17,1,9.0,9.0,0,1,0,L,W,0.0,L,L,D,L,W,L,L,D,L,L,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.14285714285714285,0.25,0.14285714285714285,0.25,0.14285714285714285,0.25,0.2857142857142857,0.25,0.2,0.2,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.5294117647058824,0.5294117647058824,0.4444444444444444,0.6666666666666667
1303,2011-12-21,Newcastle,West Brom,2,3,A,2,3.75,3.5,2.0,4.0,3.4,1.91,4.0,3.5,1.87,3.75,3.5,1.9,3.8,3.4,1.85,4.33,3.5,1.83,,,,4.0,3.4,1.9,4.2,3.5,1.87,4.2,3.5,2.0,4.0,3.4,1.91,1303,2011,17,17,1,9.0,9.0,0,1,0,L,W,0.0,D,L,L,W,L,D,D,L,W,D,0.4117647058823529,0.29411764705882354,0.35294117647058826,0.17647058823529413,0.2857142857142857,0.4166666666666667,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.25,0.4,0.4,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.4285714285714286,0.4285714285714286,0.5714285714285714,0.5714285714285714,0.23529411764705888,0.5294117647058824,0.22222222222222232,0.4444444444444444
1304,2011-12-21,Everton,Swansea,1,0,H,0,6.5,3.75,1.57,6.0,3.8,1.57,5.75,3.8,1.57,6.0,3.5,1.6,5.0,3.6,1.6,6.0,3.6,1.62,,,,6.5,3.75,1.55,6.0,3.8,1.6,7.0,3.8,1.62,6.0,3.75,1.57,1304,2011,16,17,1,9.0,9.0,1,0,0,W,L,1.0,D,L,L,D,W,L,D,L,D,L,0.3125,0.23529411764705882,0.125,0.35294117647058826,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.08333333333333333,0.42857142857142855,0.3333333333333333,0.2,0.0,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.2857142857142858,0.2857142857142858,0.5625,0.4117647058823529,0.5555555555555556,0.6666666666666667
1305,2011-12-21,Fulham,Man United,0,5,A,3,1.73,3.6,5.0,1.73,3.5,5.0,1.7,3.75,5.0,1.7,3.5,5.0,1.67,3.4,4.6,1.67,3.5,5.5,,,,1.65,3.7,5.2,1.73,3.6,5.0,1.73,3.8,5.4,1.67,3.75,5.0,1305,2011,17,17,1,9.0,9.0,0,1,0,L,W,0.0,W,L,W,W,W,W,W,W,W,W,0.23529411764705882,0.7058823529411765,0.35294117647058826,0.17647058823529413,0.42857142857142855,0.3333333333333333,0.8571428571428571,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.25,0.6,0.8,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.2857142857142858,0.2857142857142858,0.0,0.0,0.4117647058823529,0.11764705882352933,0.33333333333333337,0.11111111111111116
1306,2011-12-21,Aston Villa,Arsenal,1,2,A,1,1.73,3.6,5.0,1.73,3.6,4.75,1.72,3.8,4.75,1.73,3.6,4.5,1.75,3.4,4.3,1.73,3.5,5.0,,,,1.75,3.5,4.6,1.7,3.75,5.0,1.75,3.75,5.0,1.73,3.6,4.75,1306,2011,17,17,1,9.0,9.0,0,1,0,L,W,0.0,L,W,L,L,W,W,L,L,L,W,0.23529411764705882,0.5294117647058824,0.4117647058823529,0.11764705882352941,0.2857142857142857,0.25,0.7142857142857143,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.08333333333333333,0.4,0.6,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.4285714285714286,0.4285714285714286,0.1428571428571428,0.1428571428571428,0.3529411764705883,0.3529411764705882,0.4444444444444444,0.5555555555555556
1307,2011-12-21,Man City,Stoke,3,0,H,0,15.0,6.0,1.22,12.0,5.5,1.25,11.0,6.0,1.23,11.0,5.5,1.25,10.0,5.0,1.25,12.0,6.0,1.22,,,,12.0,5.8,1.222,13.0,5.75,1.25,17.0,6.5,1.22,12.0,6.0,1.22,1307,2011,17,17,1,9.0,9.0,1,0,0,W,L,1.0,W,L,W,W,W,W,W,W,W,W,0.7647058823529411,0.4117647058823529,0.11764705882352941,0.17647058823529413,0.7142857142857143,0.75,0.5714285714285714,0.4166666666666667,0.14285714285714285,0.16666666666666666,0.0,0.08333333333333333,1.0,0.4,0.8888888888888888,0.0,0.3333333333333333,0.1111111111111111,0.1428571428571428,0.1428571428571428,0.4285714285714286,0.4285714285714286,0.11764705882352944,0.4117647058823529,0.11111111111111116,0.5555555555555556
1308,2011-12-22,Tottenham,Chelsea,1,1,D,1,2.7,3.4,2.6,2.75,3.3,2.5,2.7,3.4,2.6,2.75,3.2,2.5,2.55,3.2,2.55,2.62,3.5,2.5,,,,2.7,3.3,2.5,2.7,3.3,2.63,2.75,3.5,2.6,2.7,3.4,2.5,1308,2011,16,17,1,8.0,9.0,0,0,1,D,D,0.5,W,L,W,D,W,W,W,W,D,W,0.6875,0.5882352941176471,0.0625,0.11764705882352941,0.8571428571428571,0.8333333333333334,0.5714285714285714,0.5833333333333334,0.0,0.08333333333333333,0.14285714285714285,0.08333333333333333,1.0,0.6,0.75,0.0,0.4444444444444444,0.2222222222222222,0.1428571428571429,0.1428571428571429,0.2857142857142858,0.2857142857142858,0.25,0.2941176470588235,0.25,0.33333333333333337
1309,2011-12-26,Sunderland,Everton,1,1,D,0,3.0,3.25,2.4,3.1,3.3,2.3,3.1,3.2,2.4,2.85,3.25,2.4,2.6,3.2,2.5,2.88,3.3,2.2,,,,2.9,3.2,2.4,3.0,3.4,2.3,3.1,3.3,2.4,2.9,3.1,2.5,1309,2011,18,17,1,9.0,8.0,0,0,1,D,D,0.5,W,L,W,W,D,L,W,L,L,W,0.2222222222222222,0.35294117647058826,0.2777777777777778,0.11764705882352941,0.2857142857142857,0.25,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.25,0.14285714285714285,0.08333333333333333,0.2,0.4,0.2222222222222222,0.3333333333333333,0.375,0.0,0.5714285714285714,0.5714285714285714,0.4285714285714286,0.4285714285714286,0.5,0.5294117647058824,0.4444444444444444,0.625
1310,2011-12-26,West Brom,Man City,0,0,D,0,1.44,4.5,7.0,1.4,4.75,7.5,1.45,4.6,7.0,1.4,4.33,7.5,1.45,3.9,6.5,1.44,3.6,7.5,,,,1.4,4.5,7.5,1.44,4.33,7.5,1.44,4.6,8.0,1.44,4.33,7.0,1310,2011,18,18,1,9.0,9.0,0,0,1,D,D,0.5,W,W,L,W,W,L,L,L,L,D,0.3333333333333333,0.7777777777777778,0.16666666666666666,0.1111111111111111,0.42857142857142855,0.4166666666666667,0.7142857142857143,0.8333333333333334,0.14285714285714285,0.25,0.14285714285714285,0.08333333333333333,0.4,0.6,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.4285714285714286,0.4285714285714286,0.1428571428571428,0.1428571428571428,0.5,0.11111111111111116,0.6666666666666667,0.2222222222222222
1311,2011-12-26,Stoke,Aston Villa,0,0,D,0,4.2,3.4,1.91,4.33,3.4,1.85,4.2,3.5,1.91,4.0,3.3,1.9,4.0,3.4,1.8,3.3,3.3,2.0,,,,4.0,3.4,1.9,4.0,3.4,1.95,4.2,3.5,1.95,4.0,3.4,1.91,1311,2011,18,18,1,9.0,9.0,0,0,1,D,D,0.5,L,W,W,L,L,W,W,W,W,D,0.3888888888888889,0.2222222222222222,0.16666666666666666,0.3888888888888889,0.5714285714285714,0.4166666666666667,0.2857142857142857,0.25,0.0,0.08333333333333333,0.14285714285714285,0.25,0.6,0.2,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.4285714285714286,0.4285714285714286,0.5714285714285714,0.5714285714285714,0.4444444444444444,0.38888888888888884,0.33333333333333337,0.33333333333333326
1312,2011-12-26,Bolton,Newcastle,0,2,A,0,2.8,3.4,2.5,2.8,3.4,2.4,2.9,3.4,2.45,2.75,3.2,2.5,2.65,3.3,2.4,2.8,3.3,2.25,,,,2.8,3.25,2.45,2.8,3.4,2.5,2.88,3.5,2.5,2.88,3.4,2.38,1312,2011,18,18,1,9.0,9.0,0,1,0,L,W,0.0,W,L,L,L,D,L,L,L,L,D,0.2222222222222222,0.3888888888888889,0.0,0.3333333333333333,0.2857142857142857,0.25,0.14285714285714285,0.4166666666666667,0.0,0.0,0.2857142857142857,0.25,0.2,0.4,0.1111111111111111,0.0,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.7777777777777778,0.2777777777777778,0.8888888888888888,0.33333333333333337
1313,2011-12-26,Liverpool,Blackburn,1,1,D,1,13.0,5.5,1.25,13.0,5.5,1.25,12.0,5.75,1.23,13.0,5.0,1.25,8.5,4.8,1.3,10.0,4.5,1.3,,,,12.0,5.25,1.25,13.0,5.5,1.25,15.0,6.0,1.25,12.0,5.5,1.25,1313,2011,18,18,1,9.0,9.0,0,0,1,D,D,0.5,D,W,W,L,L,L,W,D,L,L,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.42857142857142855,0.5,0.14285714285714285,0.08333333333333333,0.42857142857142855,0.4166666666666667,0.14285714285714285,0.25,0.2,0.0,0.3333333333333333,0.5555555555555556,0.0,0.4444444444444444,0.1428571428571429,0.1428571428571429,0.7142857142857143,0.7142857142857143,0.22222222222222232,0.6666666666666667,0.11111111111111116,0.5555555555555556
1314,2011-12-26,Chelsea,Fulham,1,1,D,0,12.0,5.0,1.3,10.0,5.0,1.3,10.0,5.25,1.28,10.0,4.75,1.3,8.3,4.8,1.32,9.0,4.6,1.29,,,,10.0,5.0,1.3,12.0,5.0,1.3,12.0,5.0,1.3,11.0,5.0,1.3,1314,2011,18,18,1,9.0,9.0,0,0,1,D,D,0.5,D,D,W,L,W,L,W,W,L,D,0.5555555555555556,0.2222222222222222,0.16666666666666666,0.3333333333333333,0.5714285714285714,0.5833333333333334,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.25,0.6,0.2,0.6666666666666666,0.0,0.1111111111111111,0.3333333333333333,0.1428571428571429,0.1428571428571429,0.4285714285714286,0.4285714285714286,0.2777777777777778,0.4444444444444444,0.33333333333333337,0.5555555555555556
1315,2011-12-26,Man United,Wigan,5,0,H,0,21.0,7.5,1.14,17.0,7.0,1.17,17.0,7.5,1.14,15.0,6.5,1.17,14.0,6.2,1.15,12.0,6.0,1.17,,,,17.0,7.5,1.142,19.0,7.0,1.17,21.0,8.0,1.17,19.0,6.5,1.17,1315,2011,18,18,1,9.0,9.0,1,0,0,W,L,1.0,W,W,W,D,D,W,W,D,W,W,0.7222222222222222,0.16666666666666666,0.16666666666666666,0.2777777777777778,0.8571428571428571,0.6666666666666666,0.2857142857142857,0.16666666666666666,0.14285714285714285,0.25,0.42857142857142855,0.25,0.6,0.4,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.0,0.2857142857142858,0.2857142857142858,0.11111111111111116,0.5555555555555556,0.22222222222222232,0.6666666666666667
1316,2011-12-27,Arsenal,Wolves,1,1,D,1,15.0,6.0,1.22,13.0,6.0,1.22,12.0,6.5,1.2,12.0,5.75,1.22,12.0,5.5,1.2,10.0,5.5,1.22,,,,13.0,5.75,1.222,15.0,6.0,1.22,15.0,6.0,1.22,12.0,6.0,1.22,1316,2011,18,18,1,9.0,9.0,0,0,1,D,D,0.5,W,L,W,D,L,L,W,D,L,L,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.16666666666666666,0.7142857142857143,0.75,0.2857142857142857,0.16666666666666666,0.14285714285714285,0.08333333333333333,0.14285714285714285,0.16666666666666666,0.8,0.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1428571428571428,0.1428571428571428,0.5714285714285714,0.5714285714285714,0.33333333333333326,0.6111111111111112,0.22222222222222232,0.7777777777777778
1317,2011-12-27,Norwich,Tottenham,0,2,A,0,1.8,3.6,4.5,1.75,3.75,4.5,1.75,3.75,4.33,1.8,3.5,4.25,1.75,3.4,4.3,1.8,3.6,4.33,,,,1.8,3.5,4.333,1.83,3.6,4.33,1.83,3.75,4.5,1.8,3.6,4.33,1317,2011,18,17,1,9.0,9.0,0,1,0,L,W,0.0,D,D,W,D,W,L,W,W,L,W,0.2777777777777778,0.6470588235294118,0.3333333333333333,0.11764705882352941,0.2857142857142857,0.3333333333333333,0.7142857142857143,0.75,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.6,0.6,0.4444444444444444,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.4285714285714286,0.4285714285714286,0.1428571428571428,0.1428571428571428,0.38888888888888884,0.23529411764705876,0.33333333333333337,0.33333333333333326
1318,2011-12-27,Swansea,QPR,1,1,D,0,3.8,3.4,2.0,3.6,3.4,2.05,3.6,3.25,2.05,3.5,3.3,2.05,3.3,3.3,2.0,3.5,3.3,2.1,,,,3.6,3.25,2.05,3.9,3.3,2.0,4.0,3.4,2.05,3.75,3.25,2.05,1318,2011,18,18,1,9.0,9.0,0,0,1,D,D,0.5,L,D,W,L,L,L,W,D,L,L,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.14285714285714285,0.25,0.14285714285714285,0.16666666666666666,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.25,0.6,0.2,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.0,0.4285714285714286,0.4285714285714286,0.7142857142857143,0.7142857142857143,0.4444444444444444,0.5555555555555556,0.22222222222222232,0.6666666666666667
1319,2011-12-30,Liverpool,Newcastle,3,1,H,1,6.5,4.0,1.53,6.0,3.75,1.57,6.25,4.0,1.57,6.0,3.6,1.57,5.0,3.6,1.6,6.0,3.8,1.57,,,,6.5,3.75,1.533,6.0,3.9,1.57,7.0,4.2,1.53,6.0,4.0,1.53,1319,2011,19,19,1,10.0,10.0,1,0,0,W,L,1.0,D,D,W,W,L,D,D,W,W,L,0.42105263157894735,0.42105263157894735,0.3684210526315789,0.3157894736842105,0.42857142857142855,0.4166666666666667,0.14285714285714285,0.4166666666666667,0.42857142857142855,0.5,0.2857142857142857,0.25,0.2,0.4,0.3,0.6,0.4,0.3,0.1428571428571429,0.1428571428571429,0.5714285714285714,0.5714285714285714,0.21052631578947367,0.26315789473684215,0.10000000000000009,0.30000000000000004
1320,2011-12-31,Arsenal,QPR,1,0,H,0,13.0,5.5,1.25,12.0,5.5,1.25,12.5,5.25,1.25,10.0,5.0,1.28,10.0,5.0,1.25,11.0,6.0,1.25,,,,11.0,5.5,1.25,13.0,5.5,1.25,13.0,6.0,1.29,12.0,5.0,1.29,1320,2011,19,19,1,10.0,10.0,1,0,0,W,L,1.0,D,W,L,D,L,L,D,W,D,L,0.5263157894736842,0.21052631578947367,0.15789473684210525,0.2631578947368421,0.5714285714285714,0.6666666666666666,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.25,0.6,0.2,0.6,0.2,0.3,0.1,0.1428571428571429,0.1428571428571429,0.5714285714285714,0.5714285714285714,0.3157894736842106,0.5263157894736843,0.19999999999999996,0.6
1321,2011-12-31,Bolton,Wolves,1,1,D,0,3.4,3.25,2.2,3.25,3.3,2.2,3.4,3.2,2.25,3.2,3.2,2.2,3.1,3.3,2.1,3.5,3.25,2.1,,,,3.2,3.25,2.2,3.5,3.4,2.1,3.4,3.4,2.25,3.2,3.2,2.3,1321,2011,19,19,1,10.0,10.0,0,0,1,D,D,0.5,L,W,L,D,D,L,L,L,D,L,0.21052631578947367,0.21052631578947367,0.0,0.21052631578947367,0.14285714285714285,0.25,0.14285714285714285,0.16666666666666666,0.0,0.0,0.2857142857142857,0.25,0.2,0.0,0.1,0.0,0.1,0.2,0.8571428571428572,0.8571428571428572,0.5714285714285714,0.5714285714285714,0.7894736842105263,0.5789473684210527,0.9,0.7
1322,2011-12-31,Man United,Blackburn,2,3,A,1,26.0,8.0,1.13,21.0,7.0,1.14,21.0,8.0,1.11,15.0,7.0,1.15,14.0,6.2,1.15,17.0,7.5,1.14,,,,21.0,7.5,1.125,21.0,7.0,1.15,29.0,9.5,1.12,21.0,7.0,1.14,1322,2011,19,19,1,10.0,10.0,0,1,0,L,W,0.0,W,W,W,D,L,L,W,W,D,L,0.7368421052631579,0.10526315789473684,0.15789473684210525,0.2631578947368421,0.8571428571428571,0.75,0.14285714285714285,0.08333333333333333,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.6,0.0,0.7,0.1,0.0,0.5,0.0,0.0,0.5714285714285714,0.5714285714285714,0.10526315789473695,0.631578947368421,0.20000000000000007,0.5
1323,2011-12-31,Norwich,Fulham,1,1,D,1,2.75,3.25,2.6,2.75,3.4,2.4,2.75,3.4,2.55,2.6,3.25,2.6,2.6,3.2,2.5,2.7,3.4,2.5,,,,2.625,3.25,2.6,2.75,3.4,2.5,2.88,3.4,2.6,2.7,3.4,2.5,1323,2011,19,19,1,10.0,10.0,0,0,1,D,D,0.5,L,D,D,D,L,W,L,W,D,L,0.2631578947368421,0.21052631578947367,0.3157894736842105,0.3684210526315789,0.2857142857142857,0.25,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.42857142857142855,0.25,0.4,0.2,0.4,0.2,0.1,0.4,0.4285714285714286,0.4285714285714286,0.2857142857142858,0.2857142857142858,0.42105263157894735,0.42105263157894735,0.3999999999999999,0.5
1324,2011-12-31,Stoke,Wigan,2,2,D,1,5.5,3.6,1.67,5.0,3.75,1.67,5.5,3.5,1.65,5.0,3.6,1.67,4.3,3.4,1.75,5.0,3.75,1.66,,,,5.2,3.6,1.666,5.5,3.6,1.67,5.4,3.8,1.73,5.0,3.5,1.73,1324,2011,19,19,1,10.0,10.0,0,0,1,D,D,0.5,D,L,W,L,D,D,D,W,L,W,0.3684210526315789,0.15789473684210525,0.21052631578947367,0.2631578947368421,0.5714285714285714,0.4166666666666667,0.2857142857142857,0.16666666666666666,0.14285714285714285,0.08333333333333333,0.42857142857142855,0.25,0.4,0.4,0.4,0.3,0.2,0.1,0.2857142857142858,0.2857142857142858,0.2857142857142858,0.2857142857142858,0.42105263157894735,0.5789473684210527,0.30000000000000004,0.7
1325,2011-12-31,Swansea,Tottenham,1,1,D,1,1.67,3.6,5.5,1.67,3.6,5.0,1.7,3.8,5.0,1.7,3.6,4.75,1.7,3.5,4.4,1.66,3.5,5.5,,,,1.666,3.7,5.0,1.73,3.6,4.5,1.7,3.8,5.4,1.7,3.5,5.5,1325,2011,19,18,1,10.0,10.0,0,0,1,D,D,0.5,D,L,D,W,D,W,D,W,W,L,0.21052631578947367,0.6666666666666666,0.3684210526315789,0.1111111111111111,0.14285714285714285,0.25,0.7142857142857143,0.75,0.42857142857142855,0.4166666666666667,0.14285714285714285,0.16666666666666666,0.4,0.8,0.4,0.4,0.6,0.1,0.4285714285714286,0.4285714285714286,0.1428571428571428,0.1428571428571428,0.42105263157894735,0.22222222222222232,0.19999999999999996,0.30000000000000004
1326,2011-12-31,Chelsea,Aston Villa,1,3,A,1,13.0,5.0,1.29,12.0,5.0,1.29,11.5,5.0,1.28,10.0,5.0,1.28,9.0,5.0,1.27,11.0,5.0,1.28,,,,11.0,5.0,1.285,13.0,5.5,1.25,13.0,6.0,1.29,11.0,5.0,1.3,1326,2011,19,19,1,10.0,10.0,0,1,0,L,W,0.0,D,D,D,D,L,L,D,W,D,W,0.5263157894736842,0.21052631578947367,0.21052631578947367,0.42105263157894735,0.42857142857142855,0.5,0.14285714285714285,0.25,0.42857142857142855,0.25,0.2857142857142857,0.25,0.4,0.2,0.6,0.1,0.1,0.6,0.1428571428571429,0.1428571428571429,0.5714285714285714,0.5714285714285714,0.26315789473684215,0.368421052631579,0.30000000000000004,0.30000000000000004
1327,2012-01-01,Sunderland,Man City,1,0,H,0,1.53,4.0,6.5,1.5,4.0,7.0,1.53,4.1,6.5,1.53,3.75,6.5,1.5,3.8,5.7,1.53,3.75,6.5,,,,1.45,4.2,7.0,1.5,4.2,6.5,1.57,4.0,6.5,1.57,3.75,6.0,1327,2011,19,19,1,10.0,10.0,1,0,0,W,L,1.0,D,W,L,D,W,W,D,W,D,L,0.21052631578947367,0.7368421052631579,0.3157894736842105,0.15789473684210525,0.2857142857142857,0.25,0.5714285714285714,0.75,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.16666666666666666,0.2,0.4,0.2,0.4,0.5,0.3,0.4285714285714286,0.4285714285714286,0.1428571428571429,0.1428571428571429,0.4736842105263158,0.10526315789473695,0.3999999999999999,0.19999999999999996
1328,2012-01-01,West Brom,Everton,0,1,A,0,2.75,3.25,2.6,2.8,3.3,2.5,2.75,3.25,2.65,2.6,3.25,2.6,2.65,3.3,2.4,2.8,3.4,2.4,,,,2.65,3.2,2.6,2.75,3.25,2.6,2.88,3.3,2.62,2.7,3.2,2.62,1328,2011,19,18,1,10.0,9.0,0,1,0,L,W,0.0,D,W,W,D,W,D,D,L,D,L,0.3157894736842105,0.3333333333333333,0.21052631578947367,0.16666666666666666,0.42857142857142855,0.4166666666666667,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.25,0.2857142857142857,0.16666666666666666,0.2,0.4,0.2,0.2,0.3333333333333333,0.1111111111111111,0.2857142857142858,0.2857142857142858,0.2857142857142858,0.2857142857142858,0.4736842105263158,0.5,0.6,0.5555555555555556
1329,2012-01-02,Fulham,Arsenal,2,1,H,1,1.91,3.5,4.0,1.95,3.4,3.8,1.95,3.4,4.1,1.9,3.5,3.75,2.0,3.2,3.4,1.83,3.5,4.33,,,,1.9,3.4,4.0,1.91,3.4,4.2,1.95,3.6,4.0,1.85,3.3,3.6,1329,2011,20,20,1,10.0,10.0,1,0,0,W,L,1.0,D,D,L,W,D,W,L,W,W,L,0.2,0.55,0.4,0.15,0.2857142857142857,0.25,0.5714285714285714,0.75,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.16666666666666666,0.4,0.8,0.3,0.3,0.4,0.1,0.2857142857142858,0.2857142857142858,0.1428571428571429,0.1428571428571429,0.3999999999999999,0.29999999999999993,0.4,0.5
1330,2012-01-02,QPR,Norwich,1,2,A,1,3.5,3.4,2.1,3.4,3.3,2.1,3.6,3.25,2.15,3.3,3.3,2.1,3.2,3.2,2.1,3.5,3.3,2.1,,,,3.2,3.3,2.05,3.6,3.3,2.1,3.6,3.4,2.15,3.25,3.2,2.0,1330,2011,20,20,1,10.0,10.0,0,1,0,L,W,0.0,L,D,L,D,L,D,L,L,D,D,0.2,0.25,0.25,0.35,0.0,0.16666666666666666,0.2857142857142857,0.25,0.2857142857142857,0.25,0.42857142857142855,0.4166666666666667,0.2,0.0,0.1,0.4,0.1,0.4,0.7142857142857143,0.7142857142857143,0.2857142857142858,0.2857142857142858,0.55,0.4,0.5,0.5
1331,2012-01-02,Aston Villa,Swansea,0,2,A,1,4.75,3.4,1.83,4.33,3.4,1.83,4.75,3.45,1.75,4.33,3.4,1.8,4.0,3.4,1.8,4.5,3.5,1.8,,,,4.5,3.4,1.8,4.75,3.5,1.8,5.0,3.5,1.83,4.0,3.2,1.8,1331,2011,20,20,1,10.0,10.0,0,1,0,L,W,0.0,W,D,L,D,D,L,L,L,L,D,0.25,0.2,0.4,0.4,0.2857142857142857,0.25,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.25,0.5714285714285714,0.5,0.2,0.0,0.3,0.2,0.0,0.3,0.4285714285714286,0.4285714285714286,0.2857142857142858,0.2857142857142858,0.35,0.3999999999999999,0.5,0.7
1332,2012-01-02,Wolves,Chelsea,1,2,A,0,1.57,4.0,6.0,1.57,3.8,6.0,1.55,3.75,6.25,1.55,4.0,5.5,1.57,3.6,5.4,1.6,3.6,6.0,,,,1.5,4.0,6.5,1.53,4.0,6.5,1.53,4.2,7.0,1.53,3.75,5.0,1332,2011,20,20,1,10.0,10.0,0,1,0,L,W,0.0,D,D,D,L,D,D,D,L,D,D,0.2,0.5,0.25,0.2,0.14285714285714285,0.16666666666666666,0.42857142857142855,0.4166666666666667,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.25,0.4,0.4,0.3,0.2,0.4,0.3,0.4285714285714286,0.4285714285714286,0.1428571428571429,0.1428571428571429,0.55,0.30000000000000004,0.5,0.30000000000000004
1333,2012-01-02,Blackburn,Stoke,1,2,A,2,2.88,3.25,2.5,2.88,3.3,2.38,2.8,3.3,2.45,2.8,3.3,2.4,2.55,3.1,2.55,3.0,3.25,2.37,,,,2.85,3.3,2.4,3.0,3.3,2.4,2.88,3.4,2.5,2.5,3.2,2.45,1333,2011,20,20,1,10.0,10.0,0,1,0,L,W,0.0,W,D,L,D,D,L,L,L,L,W,0.15,0.35,0.25,0.25,0.2857142857142857,0.16666666666666666,0.5714285714285714,0.4166666666666667,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.16666666666666666,0.2,0.4,0.2,0.0,0.3,0.1,0.5714285714285714,0.5714285714285714,0.1428571428571429,0.1428571428571429,0.6,0.4,0.8,0.6
1334,2012-01-03,Man City,Liverpool,3,0,H,0,4.2,3.4,1.91,4.33,3.5,1.83,4.2,3.5,1.91,4.0,3.3,1.9,4.0,3.4,1.8,4.5,3.3,1.85,,,,4.333,3.4,1.833,4.5,3.4,1.83,4.4,3.5,1.91,4.5,3.5,1.8,1334,2011,20,20,1,10.0,10.0,1,0,0,W,L,1.0,L,D,W,W,D,D,W,W,D,W,0.7,0.45,0.15,0.35,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.4166666666666667,0.2857142857142857,0.16666666666666666,0.42857142857142855,0.5,1.0,0.6,0.9,0.0,0.5,0.1,0.2857142857142858,0.2857142857142858,0.1428571428571429,0.1428571428571429,0.15000000000000002,0.19999999999999996,0.09999999999999998,0.4
